Asset Id,Asset Type,Has Files,File Extension,Title,Asset Published Year,Number of File Views / Downloads,Number of Record Views
996749741701851,Report,Yes,pdf,Sampling Agricultural Odors,2007,0,"9"
996749741801851,Report,Yes,pdf,Nurturing Resilience: Mindful Practices for Resilience/Fomentar la resiliencia: Practicas conscientes parala resiliencia,2022,0,"14"
996749741901851,Report,Yes,pdf,Youth Beef Quality Assurance Manual,2008,7,"7"
996749742001851,Report,Yes,pdf,Lingonberry Production Guide for the PNW,2006,0,"16"
996749742101851,Report,Yes,pdf,Bed Bugs in the Classroom,2021,0,"12"
996749742201851,Report,Yes,pdf,The 4-H Horse Project,2012,1,"11"
996749742301851,Report,Yes,pdf,Four  Steps to Pruning Trees/Gisela & Other Rootstocks,2006,2,"12"
996749742401851,Report,Yes,pdf,Pruning Western White Pine: A Vital Tool for Species Restoration,2005,6,"18"
996749742501851,Report,Yes,pdf,Iron in Drinking Water,2005,3,"14"
996749742601851,Report,Yes,pdf,Integrated Pest Management for Bed Bugs in Schools,2021,1,"11"
996749742701851,Report,Yes,pdf,Pacific Northwest Watermelon Production East of the Cascades,2020,1,"9"
996749742801851,Report,Yes,pdf,Invertebrate Pest Management of the Pacific Northwest Pastures,2020,0,"7"
996749742901851,Report,Yes,pdf,Oxeye Daisy,2004,3,"9"
996749743001851,Report,Yes,pdf,Operational Equipment Expenses for a Commercial Beekeeping Operation in the Pacific Northwest,2020,2,"11"
996749743101851,Report,Yes,pdf,Field Bindweed,2005,7,"14"
996749743201851,Report,Yes,pdf,Fall and Winter Vegetable Gardening,2001,1,"2"
996749743301851,Report,Yes,pdf,Slow Cooking from Start to Finish,2022,4,"4"
996749743401851,Report,Yes,pdf,Nitrogen Management for Hard Wheat Protein Enhancement.,2004,2,"12"
996749743501851,Report,Yes,pdf,Mgmt Strategies/Herbicide-Resistant Grass Weeds in Wheat,2003,0,"10"
996749743601851,Report,Yes,pdf,Selling Logs curriculum,2020,4,"8"
996749743701851,Report,Yes,pdf,4-H Horse Judging Manual,2004,8,"23"
996749743801851,Report,Yes,pdf,Teff Grass for Forage,2018,6,"23"
996749743901851,Report,Yes,pdf,Nutrient Mgmt for Onions in the PNW,2000,2,"18"
996749744001851,Report,Yes,pdf,Applying Adaptive Grazing Management,2018,6,"17"
996749744101851,Report,Yes,pdf,Enhancing Reforestation Success in the Inland Northwest,2015,1,"16"
996749744201851,Report,Yes,pdf,The Western Oregon and Washington Pasture Calendar,2017,2,"11"
996749744301851,Report,Yes,pdf,Developing Quality Christmas Trees in the Pacific Northwest,2015,1,"10"
996749744401851,Report,Yes,pdf,Cost and Returns Baseline for the Dryland Grain Annual Cropping Region of the Pacific Northwest for 2011 2015 with a 2016 Comparison,2017,0,"4"
996749744501851,Report,Yes,pdf,Worksheet for Calculating Biosolids Application Rates in Agriculture,2018,1,"13"
996749744601851,Report,Yes,pdf,Canning Smoked Fish At Home,2013,4,"13"
996749744701851,Report,Yes,pdf,4-H Hunt Seat and Jumper Manual,1995,1,"13"
996749744801851,Report,Yes,pdf,"Raising Ratites: Ostriches, Emu, and Rheas",1995,3,"22"
996749744901851,Report,Yes,pdf,Short-Season Vegetable Garden,1995,0,"5"
996749745001851,Report,Yes,pdf,Farm Direct Marketing: Legal Guide to Farm Direct Marketing,2015,0,"13"
996749745101851,Report,Yes,pdf,Judging Sheep and Oral Reasons 101,2015,23,"34"
996749745201851,Report,Yes,pdf,Plant-parasitic nematodes affecting small grain cereals in the PNW,2014,2,"13"
996749745301851,Report,Yes,pdf,Navigating Work and Family,2001,0,"6"
996749745401851,Report,Yes,pdf,Avoiding Residues in Small-flock Turkeys & Game Birds,2002,0,"6"
996749745501851,Report,Yes,pdf,Management of White Mold of Beans,2002,0,"7"
996749745601851,Report,Yes,pdf,Encouraging Beneficial Insects in Your Garden,2000,1,"8"
996749745701851,Report,Yes,pdf,Nutrient Management Guide: Camelina,2019,1,"15"
996749745801851,Report,Yes,pdf,Training & Pruning Your Home Orchard,2010,2,"11"
996749745901851,Report,Yes,pdf,Threat-Based Land Management in the Northern Great Basin: A Manager s Guide,2019,1,"16"
996749746001851,Report,Yes,pdf,Managing Late Blight on Irrigated Potatoes in the PNW,2002,0,"8"
996749746101851,Report,Yes,pdf,Herbicide-Resistant Weeds and Their Management,2010,16,"20"
996749746201851,Report,Yes,pdf,Photo Monitoring for Ranchers Technical Guide,2014,8,"8"
996749746301851,Report,Yes,pdf,Mineral  Supplementation of Beef Cattle in the Pacific Northwest,2014,0,"12"
996749746401851,Report,Yes,pdf,Coping with Caregiving,2016,0,"7"
996749746501851,Report,Yes,pdf,Drying Fruits and Vegetables,2008,162,"258"
996749746601851,Report,Yes,pdf,Making Garlic- and Herb-Infused Oils at Home,2013,16,"25"
996749746701851,Report,Yes,pdf,Break-even Analysis of Small-scale Production of Pastured Organic Poultry,2014,3,"17"
996749746801851,Report,Yes,pdf,Cherry Training Systems,2014,1,"14"
996749746901851,Report,Yes,pdf,Farmer to Farmer (F to C) Marketing 1,2015,1,"5"
996749747001851,Report,Yes,pdf,Judging Beef Cattle and Oral Reasons 101,2014,39,"57"
996749747101851,Report,Yes,pdf,Poison Oak and Poison Ivy,2018,6,"47"
996749747201851,Report,Yes,pdf,Scotch Broom: Biology & Mgmt. in the PNW,2007,2,"8"
996749747301851,Report,Yes,pdf,Freezing Fruits and Vegetables,2018,2,"17"
996749747401851,Report,Yes,pdf,F to C Marketing 5: Personnel Management,2015,0,"4"
996749747501851,Report,Yes,pdf,Making Jerky at Home Safely,2020,9,"17"
996749747601851,Report,Yes,pdf,Wild Carrot,2002,0,"6"
996749747701851,Report,Yes,pdf,4-H Driving Manual,1983,4,"15"
996749747801851,Report,Yes,pdf,Cranberry Production in the PNW,2002,1,"10"
996749747901851,Report,Yes,pdf,"Rhizoctonia on Sugar Beet: Importance, Identific., & Control in the NW",2010,0,"13"
996749748001851,Report,Yes,pdf,Meadow Voles and Pocket Gophers,2022,11,"15"
996749748101851,Report,Yes,pdf,Weed and Vegetation Management in Christmas Trees,2017,0,"8"
996749748201851,Report,Yes,pdf,"Grass Seeding Forest Roads, Skid Trails, & Landings in the Inland NW",2010,4,"10"
996749748301851,Report,Yes,pdf,Dehorn Calves with Paste/Descornar terneras con pasta,2010,1,"6"
996749748401851,Report,Yes,pdf,Sweet Cherry Rootstocks for the Pacific Northwest,2021,0,"9"
996749748501851,Report,Yes,pdf,Feeding Meat-type Chickens,2013,0,"4"
996749748601851,Report,Yes,pdf,Cereal Cyst Nematodes,2016,4,"20"
996749748701851,Report,Yes,pdf,Blueberry Cultivars for the Pacific Northwest,2013,1,"15"
996749748801851,Report,Yes,pdf,"Rhizomania on Sugar Beet: Importance, Identification, Control",2013,1,"8"
996749748901851,Report,Yes,pdf,Reducing Fire Risk on your Forest Property,2009,7,"15"
996749749001851,Report,Yes,pdf,Corn Smuts,2012,0,"9"
996749749101851,Report,Yes,pdf,Raspberry Cultivars for the Pacific Northwest,2013,1,"12"
996749749201851,Report,Yes,pdf,4-H Home Food Preservation Series: Boiling Water Canning Project Manual,2012,17,"11"
996749749301851,Report,Yes,pdf,4-H Home Food Preservation Series: Drying Project Manual,2012,19,"19"
996751130301851,Report,Yes,pdf,Idaho Environmental/Nutrient Management Program (E/NMP) Basics,2020,8,"24"
996751130401851,Report,Yes,pdf,Monitoring Tools for a Potato Bruise Prevention Program,2020,6,"15"
996751130501851,Report,Yes,pdf,Utilizing Barn Owl Boxes for Management of Vole Populations,2020,7,"21"
996751130601851,Report,Yes,pdf,Buying and Selling Hay on the Stump,2020,3,"12"
996751130701851,Report,Yes,pdf,Soil-Testing Procedures for Southern Idaho Soils,2020,1,"19"
996751130801851,Report,Yes,pdf,Quick Facts: Idaho Beans,2020,6,"9"
996751130901851,Report,Yes,pdf,Predicting Alfalfa Forage Quality in Southern Idaho,2022,1,"14"
996751131001851,Report,Yes,pdf,Being Financially Aware When Divorce Occurs: An Idaho Guide,2020,15,"18"
996751131101851,Report,Yes,pdf,Vermicomposting at Home,2020,3,"11"
996751131201851,Report,Yes,pdf,Field Corn Harvest Recommendations for Idaho,2020,3,"16"
996751131301851,Report,Yes,pdf,Women Farmers on the Rise? Understanding USDA Data-Collection Methods,2022,3,"12"
996751131401851,Report,Yes,pdf,Curlycup Gumweed,2022,17,"7"
996751131501851,Report,Yes,pdf,Grasshopper Management in the Pacific Northwest,2020,5,"34"
996751131601851,Report,Yes,pdf,"Growing Peppers in Short-Season, High-Altitude Gardens",2020,7,"21"
996751131701851,Report,Yes,pdf,Black Medic,2022,3,"13"
996751131801851,Report,Yes,pdf,Nutrition for Healthy Aging,2020,6,"12"
996751131901851,Report,Yes,pdf,Improving Weed Control in Dry Bean Using Narrow Planting,2020,3,"3"
996751132001851,Report,Yes,pdf,Estimating the Efficiency and Cost of an On-Farm Centrifuge Separator,2021,17,"16"
996751132101851,Report,Yes,pdf,Idaho Green Thumb How-To: Spotted Spurge,2021,17,"22"
996751132201851,Report,Yes,pdf,Pink Root Disease of Onion: Biology and Control,2021,7,"7"
996751132301851,Report,Yes,pdf,An Introduction to Third-Party Auditing in a Food-Manufacturing Facility,2021,4,"10"
996751132401851,Report,Yes,pdf,Blossom-End Rot in Tomatoes,2021,16,"13"
996751243101851,Report,Yes,pdf,Consejos para Emprendedores: Gestion del dinero para Empresarios,2022,3,"11"
996751243201851,Report,Yes,pdf,Ensuring Training Effectiveness -- Evaluating Good Manufacturing Training,2020,4,"9"
996751243301851,Report,Yes,pdf,Simplify Dinnertime: A Guide to Make Ahead Freezer Meals for Electric Pressure Cooking,2022,2,"15"
996751243401851,Report,Yes,pdf,Presenting Online,2020,4,"6"
996751243501851,Report,Yes,pdf,2014 Farm Bill Crop Commodity Program Payments in Idaho,2020,3,"4"
996751243601851,Report,Yes,pdf,"No Such Thing as a Murder Hornet: Asian Giant Hornet, an Invasive Species to Monitor",2020,8,"15"
996751243701851,Report,Yes,pdf,Core Aeration of Lawns - Benefits and Procedures,2020,0,"15"
996751243801851,Report,Yes,pdf,Red Fire Bug - A New Idaho Invader?,2022,26,"212"
996751243901851,Report,Yes,pdf,Irrigation and Nitrogen Fertilization Affect End-Use Quality of Spring Wheat of Three Market Classes,2020,3,"8"
996751244001851,Report,Yes,pdf,Targeted Tank Mixtures for Weed Control in Potatoes,2022,36,"26"
996751244101851,Report,Yes,pdf,Developing a Pathogen Environmental Monitoring Program for a Food Manufacturing Facility,2020,4,"10"
996751244201851,Report,Yes,pdf,Potential of Silicon Amendment for Improved Wheat Production,2020,1,"9"
996751244301851,Report,Yes,pdf,Different Treatment Options for Russian Olive,2020,15,"9"
996751244401851,Report,Yes,pdf,Broadleaf Plantain (Plantago major L.),2021,17,"14"
996751244501851,Report,Yes,pdf,Spring Annual Forage Hay Production in North Central Idaho,2022,4,"9"
996751244601851,Report,Yes,pdf,"Contribution of Agribusiness to the Magic Valley Economy, 2018",2021,3,"10"
996751244701851,Report,Yes,pdf,Cultural Management of Clearwater Russet Potatoes,2021,9,"37"
996751244801851,Report,Yes,pdf,Should Solid Dairy Manure and Dairy Manure Compost Be Tested before Land Application?,2021,4,"11"
996751244901851,Report,Yes,pdf,Quick Facts: Idaho Sugar Beets,2021,11,"55"
996751245001851,Report,Yes,pdf,Livestock Care for Beginning and Small-Scale Producers,2021,6,"13"
996752149901851,Report,Yes,pdf,Uncovering Hidden Linkages in Idaho’s 2006 Teton Regional Economy,2010,1,"14"
996756040601851,Presentation,Yes,pdf,Revitalizing Reading for Fun with an Academic Library's Book Club,,3,"10"
996756040801851,Presentation,Yes,pdf,Reviewing the HP of the University of Idaho’s Board Game Collection,,3,"13"
996760246201851,Report,Yes,pdf,Nutrition for Kids: Introducing solid foods to infants at six months of age,2025,12,"37"
996762907801851,Presentation,Yes,pdf,Low Carbon Opportunities for Arid Agricultural Areas Impacted by Climate Change: The Case of FEWtures in the Central Arkansas River basin (CARB),,8,"15"
996762907901851,Presentation,Yes,pdf,"HydroShare and the Water Community, removing perceived barriers to data sharing",,13,"15"
996762908001851,Presentation,Yes,pdf,"Water/Energy/Carbon Nexus, Green Infrastructure and LEED",,8,"17"
996762908101851,Presentation,Yes,pdf,"Framing a Decision Model for a Hyper-Localized Food, Energy, and Water Nexus in a Rural Community in India",,13,"30"
996762908301851,Dataset,Yes,pdf,Tree Cover Dynamics CONUS Dataset,,10,"18"
996762908601851,Dataset,Yes,pdf,Collecting Gems: Improving Workforce Communication and Listening Skills Through Documenting Oral Histories of Idaho's Sagebrush Steppe,,1,"6"
996762911501851,Workflow,Yes,pdf,Agisoft Structure-from-motion Protocols,,8,"8"
996762920201851,Dataset,Yes,docx,Data: REACCHPNA Annual Meeting 2015 - Student Panel,,0,"1"
996762924901851,Dataset,Yes,pdf,Hells Canyon National Recreation Area - Water Quality Monitoring Project,,1,"7"
996762925401851,Dataset,Yes,pdf,Coeur d'Alene Lake Total Phosphorus Nutrient Calculations for Lake Tributaries,,0,"3"
996765049001851,Journal article,Yes,pdf,Cover cropping enhanced soil aggregation and associated carbon and nitrogen storage in semi-arid silage cropping systems,2024,7,"5"
996765629601851,Presentation,Yes,pdf,Community Engagement with Satellite Imagery,,12,"8"
996765630101851,Presentation,Yes,pdf,Community engagement with transformational change,,13,"15"
996765630501851,Presentation,Yes,pdf,Lessons learned in using an online stakeholder engagement platform,,9,"11"
996765631601851,Workflow,Yes,pdf,Open Drone Map: Structure-from-Motion Workflow,,7,"17"
996765634601851,Dataset,Yes,pdf,Collaboration Plan and Protocols: Idaho NSF EPSCoR Track-1 Proposal Development Process,,10,"2"
996765643401851,Dataset,Yes,pdf,Data: REACCHPNA Base: REACCHPNA Study Area map,,0,"3"
996776249901851,Journal article,Yes,pdf,Teaching Archival Intelligence through an Immersive Class Experience,,7,"13"
996778749401851,Conference paper,Yes,pdf,Explainable Neural Network Alternatives for AI Predictions: Genetic Algorithm Quantitative Association Rule Mining,,5,"21"
996780569801851,Report,Yes,pdf,Rural college students: Family and Finances,2024,3,"8"
996781069601851,Report,Yes,pdf,Integrated management of leafy spurge,2024,7,"11"
996781659701851,Report,Yes,pdf,Increasing Student Awareness of the FAFSA,2011,3,"3"
996781659801851,Conference paper,Yes,doc,Examining Class in the Classroom: Social Class Data in Institutional/Academic Research,,3,"2"
996781659901851,Conference presentation,Yes,pdf,The Effect of Leadership Education on College Students’ Social Capital Development,,4,"7"
996781660201851,Report,Yes,docx,Academic Obstacles and Campus Climate for Underrepresented Minority STEM Students: Implications for Students’ Sense of Belonging,,3,"2"
996781661101851,"Fiction (novel, short story)",Yes,pdf,"Historical Scientific Geological Report: The Discovery & Documentation of Vandalite, a ""Talisman of Perseverance, Hope, Wonder, & Wisdom""",2025,5,"13"
996783169601851,Report,Yes,pdf,Career Services and Rural First-Generation College Students,2025,5,"12"
996783169701851,Report,Yes,pdf,"The value of Paid internships for Rural, first-generation College Students",2025,4,"8"
996783169801851,Report,Yes,pdf,Rural College Students: Basic Needs Insecurity,2025,7,"12"
996783169901851,Report,Yes,pdf,Rural College Students: Demographic Insights,2025,4,"7"
996784768901851,Journal article,Yes,pdf,The economic performance of soil health practices in potato production systems,2025,0,"9"
996793598801851,Journal article,Yes,pdf,Priority research directions for wildfire science: views from a historically fire-prone and an emerging fire-prone country,2025,4,"11"
996793599401851,Journal article,Yes,pdf,Factors influencing wildfire management decisions after the 2009 US federal policy update,2024,3,"1"
996793599801851,Journal article,Yes,pdf,Pre-fire drought intensity drives post-fire recovery and mortality in Pinus monticola and Pseudotsuga menziesii saplings,,3,"7"
996794512401851,Conference paper,Yes,pdf,Working Through the Crisis: The Invisible Load of Emotional Labor on Higher Education Administrators During the Pandemic,,3,"4"
996801145101851,Journal article,Yes,pdf,Comparison of field sampling- and airborne laser scanning-derived stand level inventories in a mixed conifer forest and volume validation using log scaling data,2025,4,"15"
996803443601851,Journal article,Yes,pdf,From plant traits to fire behavior: Scaling issues in flammability studies,,7,"64"
996803443701851,Journal article,Yes,pdf,Comparison of a Continuous Forest Inventory to an ALS-Derived Digital Inventory in Washington State,2025,5,"14"
996803444101851,Report,Yes,pdf,Idaho at a Glance: Population Change in Idaho,2025,170,"402"
996804040801851,Report,Yes,pdf,A Conceptual Framework for the Assessing Rural Education’s Assets & Strengths(AREAS) Survey,2025,9,"10"
996806242001851,Report,Yes,pdf,Test BUL,2025,6,"18"
996806443801851,Report,Yes,pdf,Idaho master gardeners learn and serve in Latah County,2024,3,"2"
996807145001851,Journal article,Yes,pdf,"Pyrohealth synchrony: integrating wildland fire into One Health to benefit plants, animals, ecosystems, and people",,4,"4"
996807945101851,Journal article,Yes,pdf,"‘I Want to Learn and Speak Hoche, Rather I Am Becoming Han’: Amplifying Minoritized Indigenous Children's Voices Through a Multilingual Curriculum in an Indigenous School",2025,4,"2"
996808644901851,Report,Yes,pdf,The Grouse and Grazing Project: Effects of cattle grazing on demographic traits of greater sage-grouse,2025,11,"24"
996810205901851,Conference presentation,Yes,pdf,Bridging the Gap: A Conversation About High School Dual Enrollment Programs,,6,"10"
996810666701851,Preprint,Yes,pdf,Spectral trends across the rings and inner moons of Uranus and Neptune from JWST NIRCam images,,0,"4"
996811907001851,Report,Yes,pdf,"Wastewater and Drinking Water Systems in Idaho: Infrastructure Needs, Growth and Workforce",2025,19,"54"
996815154301851,Dataset,Yes,pdf,Supplement for Mild heat stress effects on hepatic and mammary mitochondria of lactating dairy cattle,,14,"29"
996815255001851,Conference poster,Yes,pdf,Exploring Instructional and Assessment Strategies in Leadership Education,,9,"8"
996815296701851,Report,Yes,pdf,The Science of Chocolate: Satisfy Your Sweet Tooth,2023,8,"7"
996815297001851,Report,Yes,pdf,The Science of Sugar: Satisfy Your Sweet Tooth,2024,7,"6"
996815387501851,Report,Yes,pdf,Rangeland Outreach Activities Manual: Coaches' Edition,2021,5,"0"
996815387601851,Report,Yes,pdf,Rangeland Outreach Activities Manual,2021,6,"1"
996815387701851,Report,Yes,pdf,Gold Standard of Customer Relations,2011,17,"1"
996815388301851,Report,Yes,pdf,Barny the Barn Owl Coloring Book,2024,9,"10"
996815388501851,Report,Yes,pdf,Tobacco and Vaping Prevention Lesson,2023,3,"1"
996815955001851,Journal article,Yes,pdf,Enhancing dairy wastewater treatment: Effects of hydraulic and organic loading rates in vermifiltration systems,2025,7,"9"
996816343901851,Book,Yes,pdf,The Idea of Justice,2023,48,"23"
996816344201851,Report,Yes,pdf,"Idaho Master Gardener Program Handbook, 21st Edition",2024,18,"9"
996816346901851,Journal article,Yes,pdf,"Comment on ""A procedure for the estimation of the numerical uncertainty of CFD calculations based on grid refinement studies"" (L. Eca and M. Hoekstra, Journal of Computational Physics 262 (2014) 104-130)",2015,6,"2"
996816347201851,Journal article,Yes,pdf,Recent progress in CFD for naval architecture and ocean engineering,2015,7,"6"
996816347901851,Journal article,Yes,pdf,CFD Simulation of a Floating Offshore Wind Turbine System Using a Quasi-static Crowfoot Mooring-Line Model,2014,6,"4"
996816350201851,Journal article,Yes,pdf,Computational ship hydrodynamics: Nowadays and way forward,2013,7,"2"
996816350601851,Journal article,Yes,pdf,"Closure to ""Discussion of 'Factors of Safety for Richardson Extrapolation'"" (2011, ASME J. Fluids Eng., 133, p. 115501)",2011,6,"2"
996816350801851,Journal article,Yes,pdf,Factors of Safety for Richardson Extrapolation,2010,6,"0"
996816351001851,Journal article,Yes,pdf,URANS and DES analysis for a Wigley hull at extreme drift angles,2010,6,"2"
996816351601851,Journal article,Yes,pdf,Evaluation of linear and nonlinear convection schemes on multidimensional non-orthogonal grids with applications to KVLCC2 tanker,2010,6,"1"
996816352201851,Journal article,Yes,pdf,Unsteady free surface wave-induced separation: Vortical structures and instabilities,2009,7,"3"
996816352401851,Journal article,Yes,pdf,Computational towing tank procedures for single run curves of resistance and propulsion,2008,6,"1"
996816353001851,Journal article,Yes,pdf,Hands-On CFD Educational Interface for Engineering Courses and Laboratories,2006,7,"2"
996816353401851,Journal article,Yes,pdf,Numerical Simulation of Vortex Cavitation in a Three-Dimensional Submerged Transitional Jet,2005,6,"0"
996816450201851,Report,Yes,pdf,Idaho at a Glance: Wastewater and Drinking Water Systems in Idaho,2025,102,"198"
996818054901851,Other,Yes,pdf,Sage Grouse & Grazing: Takeaways from a 10-year study,2025,5,"7"
996818144901851,Journal article,Yes,pdf,An Empirical Framework for ePortfolio Assessment,2016,8,"4"
996818145201851,Letter/Communication,Yes,pdf,"Comment & Response: A Comment on “Journals in Composition Studies, Thirty-Five Years After”",2019,7,"1"
996822652801851,Report,Yes,pdf,Farmland Values in Idaho: Trends and Factors at Play,2025,18,"14"
996822652901851,Report,Yes,pdf,Idaho Private Rangeland Grazing   Lease Arrangements,2013,2,"10"
996822653001851,Report,Yes,pdf,2007 North-Central Idaho Crop Management Trials,2007,5,"1"
996822653101851,Report,Yes,pdf,2007 Small Grain and Grain Legume Report: Northern Idaho Small Grain and Grain Legume Research and Extension Program,2007,8,"0"
996822653201851,Report,Yes,pdf,Outdoor Recreation Demand and Expenditures: Lower Snake River Reservoirs,1999,0,"3"
996822653301851,Report,Yes,pdf,Outdoor Recreation Use And Value: Snake River Basin of Central Idaho,1999,3,"7"
996822653401851,Report,Yes,pdf,"Sport-Fishing Use and Value: Snake River Above Lewiston, Idaho",1999,0,"2"
996822653501851,Report,Yes,pdf,Marketing Strategies for Idaho Wheat Producers: Identifying Top Performers,2023,5,"5"
996822653601851,Report,Yes,pdf,2012 Small Grain and Grain Legume Report,2013,4,"1"
996822653701851,Report,Yes,pdf,2011 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2011,19,"5"
996822653801851,Report,Yes,pdf,2022 Small Grains Report: Southcentral and Southeast Idaho Cereals Research & Extension Program,2023,24,"36"
996822653901851,Report,Yes,pdf,2012 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2012,21,"16"
996822654001851,Report,Yes,pdf,Sport-Fishing Use and Value: Lower Snake River Reservoirs,1999,0,"2"
996822654101851,Report,Yes,pdf,2008 Small Grain and Grain Legume Report: Northern Idaho Small Grain and Grain Legume Research and Extension Program,2008,5,"1"
996822654201851,Report,Yes,pdf,Know the Demographic Trends: The Findings of a Three-Year Survey on Nitrogen Management and Precision Agriculture Adoption in Southern Idaho,2019,2,"4"
996822654301851,Report,Yes,pdf,2009 Small Grain and Grain Legume Report: Northern Idaho Small Grain and Grain Legume Research and Extension Program,2009,11,"0"
996822654401851,Report,Yes,pdf,2010 Small Grain and Grain Legume Report of the Northern Idaho Small Grain and Grain Legume Research and Extension Program,2010,5,"2"
996822654501851,Report,Yes,pdf,"Idaho Agricultural Global Exports, 2018",2019,15,"2"
996822654601851,Report,Yes,pdf,2015 Small Grain and Grain Legume Report of the Northern Idaho Small Grain and Grain Legume Research and Extension Program,2015,15,"3"
996822654701851,Report,Yes,pdf,2017 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2017,15,"2"
996822654801851,Report,Yes,pdf,2014 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2014,17,"7"
996822654901851,Report,Yes,pdf,2014 Small Grain and Grain Legume Report of the Northern Idaho Small Grain and Grain Legume Research and Extension Program,2014,16,"5"
996822656101851,Report,Yes,pdf,Idaho Plant Quarantines and the Home Garden: Understanding the Laws,2010,16,"2"
996822656201851,Report,Yes,pdf,Storage Management of A93157-6LS Potatoes,2006,3,"3"
996822656301851,Report,Yes,pdf,Odor Control Practices for Northwest Dairies,2007,3,"5"
996822656401851,Report,Yes,pdf,Cultural Management of Blazer Russet Potatoes,2007,7,"3"
996822656501851,Report,Yes,pdf,Tuxedo Bug: A New Home-Invading Insect in Idaho,2006,0,"5"
996822656601851,Report,Yes,pdf,Contributions of Agriculture to Idaho's Economy: 2006,2007,7,"1"
996822656701851,Report,Yes,pdf,Storage Management of Western Russet Potatoes,2007,3,"1"
996822656801851,Report,Yes,pdf,Community-Supported Agriculture: A Marketing Strategy for Small Acreage Producers in Idaho,2009,18,"5"
996822656901851,Report,Yes,pdf,Sugarbeet Irrigation Management Using Watermark Moisture Sensors,2006,2,"8"
996822657001851,Report,Yes,pdf,Large Yellow Underwing: A Cutworm Pest in Idaho,2022,7,"12"
996822657101851,Report,Yes,pdf,Proper Sampling (Coring) of Hay Bales and Stacks,2010,3,"2"
996822657201851,Report,Yes,pdf,Management Planning for the Family Forest Owner,2006,5,"5"
996822657301851,Report,Yes,pdf,Chateau Herbicide for Use in Potatoes,2006,8,"2"
996822657401851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Oats,2007,4,"10"
996822657501851,Report,Yes,pdf,Saving Energy and Fertilizer Costs: Best Management Practices for Southern Idaho Grain Producers,2005,1,"7"
996822657601851,Report,Yes,pdf,Management of White Pine Weevil in Spruce,2005,1,"6"
996822657701851,Report,Yes,pdf,Dairy Ammonia Control Practices,2006,0,"2"
996822657801851,Report,Yes,pdf,Vine Kill and Long-term Storage of Ranger Russet Potatoes,2003,3,"1"
996822657901851,Report,Yes,pdf,Eurasian Watermilfoil,2006,7,"0"
996822658001851,Report,Yes,pdf,Protecting Streams and Lakes in Idaho: A Landowner's Guide,2018,4,"1"
996822658101851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Irrigated Alfalfa Seed,2003,2,"8"
996822658201851,Report,Yes,pdf,Management of Goats for Controlling Noxious Weeds: A Primer,2003,6,"3"
996822658301851,Report,Yes,pdf,Weed Control in Idaho Lawns,2022,6,"5"
996822658401851,Report,Yes,pdf,Idaho Crop Profiles: Apples,2000,7,"2"
996822658501851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Irrigated Alfalfa,2001,7,"12"
996822658601851,Report,Yes,pdf,Logic Model for Program Planning and Evaluation,2000,53,"81"
996822658701851,Report,Yes,pdf,Hobo Spiders in Idaho,2015,13,"4"
996822658801851,Report,Yes,pdf,Measuring Potato Dry Matter Content on the Farm,2015,0,"3"
996822658901851,Report,Yes,pdf,Wasp and Hornet Control,2014,0,"3"
996822659001851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Lentils,2015,13,"17"
996822659101851,Report,Yes,pdf,Leafhoppers in the Landscape,2016,0,"2"
996822659201851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Irrigated Winter Barley,1999,1,"11"
996822659301851,Report,Yes,pdf,Spring Barley Quick Facts (2023 Southern Idaho),2024,7,"12"
996822659401851,Report,Yes,pdf,Composting at Home,1996,9,"9"
996822659501851,Report,Yes,pdf,Pit Disposal of Cull Onions,2000,0,"1"
996822659601851,Report,Yes,pdf,Growing Mushrooms Commercially-Risks and Opportunities,1999,1,"2"
996822659701851,Report,Yes,pdf,Improving Sprayer Accuracy: Simple Methods for Correct Calibration,1996,1,"4"
996822659801851,Report,Yes,pdf,Sugar Beet Nematodes in Idaho and Eastern Oregon,1998,5,"3"
996822659901851,Report,Yes,pdf,Controlando a las Tuzas en Idaho,2015,2,"1"
996822660001851,Report,Yes,pdf,Managing Pocket Gophers in Idaho Lawns and Landscapes,2013,4,"2"
996822660101851,Report,Yes,pdf,Anaerobic Digestion Basics,2013,17,"4"
996822660201851,Report,Yes,pdf,Pesticide Record Keeping Using the OnePlan PAR,2013,3,"2"
996822660301851,Report,Yes,pdf,Barley Yellow Dwarf Virus in Idaho Cereal Crops,2013,16,"7"
996822660401851,Report,Yes,pdf,Controlling Ascochyta Blight of Chickpea,1999,3,"9"
996822660501851,Report,Yes,pdf,Start Seeds Indoors with Success,2013,3,"6"
996822660601851,Report,Yes,pdf,Sampling Procedure to Diagnose Nematode Infestations,1996,4,"4"
996822660701851,Report,Yes,pdf,Irrigation Scheduling Using Water-Use Tables,1997,4,"10"
996822660801851,Report,Yes,pdf,Potato Seed Management: Seed Size and Age,1994,4,"5"
